PuzzleBoard	SolvedBoard
.429..5.7.53.......7.2......94.6.....817.265.....9.28......4.7.......34.4.5..789.	142983567853476921679215438294568713381742659567391284936824175718659342425137896
742..356...62..3.....9.....12.39.45..3..1..8..65.42.93.....9.....4..18...738..941	742183569986257314351964728127398456439615287865742193218479635694531872573826941
58.....69.46...7...13.762..8.26..9..6..329..4..4..86.2..871.39...5...41.16.....27	587234169246591783913876245852647931671329854394158672428715396735962418169483527
....2.68..6..4....7.3....1447..81259...294...29165..3861....8.5....1..9..84.7....	149725683865143972723869514476381259538294167291657438617932845352418796984576321
.......8.428..7..556..1.2.4......1.624.6.1.391.6......7.2.5..436..1..872.8.......	391425687428967315567318294839274156245681739176593428712856943653149872984732561
..65.14.82........19534..7646.2..3.....456.....2..3.6483..75642........36.91.27..	376521498284769531195348276468217359913456827752893164831975642527684913649132785
..86.......3.7...97.9....38...461.9..6.527.8..7.938...53....9.42...1.8.......91..	428693517613875249759142638385461792964527381172938465531786924297314856846259173
..435..78..2.4.91....1.....9..5..1...5.8.7.9...8..3..2.....8....86.3.7..31..758..	164359278832746915795182463923564187651827394478913652247698531586231749319475826
..196.......7....9769...4.559.1.2..7.2..7..9.4..5.6.819.7...3463....7.......397..	241965873835724169769813425598142637126378594473596281987251346314687952652439718
...56..7...2...9..87..39.62.86.....9..1.9.8..2.....54.64.31..87..7...6...3..27...	914562378362784915875139462486251739751493826293876541649315287127948653538627194
..1..682.9.......77.63...5.1..2.3....7458139....4.9..1.6...42.54.......6.926..7..	541796823983152467726348159159273648674581392238469571367914285415827936892635714
3.1.7.92692..3.......29.....3.9.7...815...379...1.3.8.....18.......6..14152.4.8.3	381475926927836145564291738236987451815624379479153682643518297798362514152749863
..19...4...4132...3..4.7.61.275.......6...1.......927.61.7.4..5...3264...4...16..	871965342564132798392487561427513986936278154158649273613794825785326419249851637
....9.24...9.48...614.2...88...537.9.4517638.3.798...54...1.536...23.1...93.6....	758691243239548671614327958821453769945176382367982415472819536586234197193765824
.4638...1....94..829.1.....6.38.....4.9...8.7.....76.5.....8.799..76....5...1938.	746385291135294768298176543673852914459631827812947635364528179981763452527419386
....36.8....7.4..9..1....647.21..498.1.945.3.394..76.142....8..9..4.1....3.68....	249536187683714529571298364752163498816945732394827651425379816968451273137682945
498.6.....2....3.63.1.8249..7.851.4..4..2..7..8.437.2..1427.8.99.2....6.....4.251	498763512725194386361582497279851643543926178186437925614275839952318764837649251
.3.4..8..568..9.14.9......6...9..145..46517..915..7...2......7.38.7..652..1..6.8.	132465897568279314497138526673982145824651739915347268256893471389714652741526983
.5..41.79....2....1..6.75...1.25..963..1.8..546..79.2...64.2..7....8....74.59..6.	253841679678925413194637582817254396329168745465379821586412937932786154741593268
4...1..2.2.....5.86....7.439.672.48.847...312.52.346.956.1....43.9.....7.2..8...1	493518726271643598685297143936721485847965312152834679568179234319452867724386951
65.43918783...7.......68.43....94......6.2......78....49.82.......3...94517946.28	652439187834217956971568243765194832348652719129783465493825671286371594517946328
.8.54.9.2..2.3.158.9....7.4.1.9....77.6.1.3.59....7.8.8.9....2.274.9.8..6.1.24.7.	187546932462739158395182764518963247726418395943257681859371426274695813631824579
..653....3846.1..5...89.2.6.2..76.5...9.5.3...1.34..7.5.2.69...9..2.3547....856..	296537184384621795157894236823976451749152368615348972572469813968213547431785629
.4.1......8.3574.9.3..9.5...51.8..76863...24572..3.89...5.2..8.3.8675.2......3.5.	549168732682357419137294568951482376863719245724536891475921683318675924296843157
..6.5.....98.14....5376....1...2.375..28.31..634.7...9....4791....13.52.....8.7..	716958432298314657453762891189426375572893164634571289365247918847139526921685743
....9.183.39641.....7.3.....4528..91....1....19..7482.....2.5.....16347.621.5....	564792183839641257217835649745286391382519764196374825473928516958163472621457938
6..8....1....6524.578....968.9.23.1...7...8...5.98.6.471....465.3547....4....2..3	624839751193765248578241396849623517267154839351987624712398465935476182486512973
..6513......9...7..19..72...6..4.5...28.5.43...4.3..1...34..16..9...2......8713..	276513984835924671419687253367148529128759436954236718783495162591362847642871395
81.425.......968......1.9421...8...9....3....2...4...5764.5......186.......271.36	819425763432796851675318942146582379587639124293147685764953218321864597958271436
.84.167.95....986....4.81.2.5.8.4.1...........4.1.7.2.4.27.1....956....38.654.29.	384216759521379864967458132259864317713925648648137925432791586195682473876543291
2.9.73846.4....1.9.13.9.2....8..9....34...95....4..3....2.3.71.4.1....9.39674.5.2	259173846847625139613894275728359461134268957965417328582936714471582693396741582
.9..57.284.2..9....5..1....645.....1.29...63.3.....592....4..8....7..3.657.38..4.	193657428462839157758214963645923871829571634317468592936142785284795316571386249
79...41..3..9.6......27143..18.......5..4..9.......82..86459......7.3..8..31...64	792534186341986752865271439218395647657842391439617825186459273924763518573128964
.421.7..8....8429....5.9.......7.8.48.4.6.9.57.3.5.......8.6....7129....2..7.351.	942137658537684291186529743625971834814362975793458162359816427471295386268743519
.1....8.7.74891.5....6...499...3..28.3.987.6.84..2...119...8....8.75921.7.6....8.	619245837374891652528673149965134728231987465847526391192368574483759216756412983
......7..1..34...24..7.6..5.4.6.235.5..934..7.768.1.9.6..4.7..99...63..8..3......	265198743197345862438726915849672351521934687376851294612487539954263178783519426
1.436.8..67...4391.3..........973.46.........74.851..........7.4671...53..8.374.9	154369827672584391839712564285973146913246785746851932391425678467198253528637419
...3.6.....8.276....4.817...59....3..4.238.9..8....27...287.3....645.9.....6.2...	721346859538927641964581723259764138147238596683195274412879365876453912395612487
..6.5.....71.....558.21.6.94....9862.971.654.2635....77.2.65.986.....72.....7.3..	326958471971643285584217639415739862897126543263584917732465198658391724149872356
9.4...635.15...28.3...5.41.74..9.8..8..5.4..3..3.8..64.96.4...8.38...14.471...3.2	924178635615439287387256419742693851869514723153782964296341578538927146471865392
..5..7.....4....2.2...4.816..265.149.89.1.65.651.923..327.8...1.9....5.....3..2..	865127934914836725273549816732658149489713652651492378327985461196274583548361297
.6.....7.73298....8.4...6.35..4.89...2.793.5...92.5..63.6...8.9....49732.9.....6.	961354278732986145854127693513468927628793451479215386346572819185649732297831564
.2...37.676..5...991..76.2517.6.....28..3..74.....1.5289.34..676...9..383.28...9.	528913746764258319913476825175624983286539174439781652891345267647192538352867491
824..5.1.1.6...75....916.285....73.2....3....2.35....791.623....47...2.9.5.7..861	824375916196284753735916428581467392479132685263598147918623574647851239352749861
....73...23.8..7...5..9...2.257....3.843.597.9....812.4...3..5...7..2.49...94....	849273561236851794751694832625719483184325976973468125498136257317582649562947318
7.14895..82.6...97.9..27..81....3.2.....6.....8.2....62..71..4.45...2.71..75462.9	731489562824635197695127438176953824942861753583274916269718345458392671317546289
.2.3.6..8....57..6563..8....14..92.7....7....7.68..49....9..1853..48....6..7.5.4.	927346518148257936563198724814539267239674851756812493472963185395481672681725349
..5.62.7..7.549.8.21.7.....3.9....2.....7.....8....4.3.....3.49.4.257.3..3.69.7..	895162374673549281214738965359481627462375198187926453726813549941257836538694712
.....12.6..8.....36...821...298.6.5.5..419..2.6.2.793...697...48.....7..9.46.....	347591286218764593695382147729836451583419672461257938156973824832145769974628315
.43.6.....2.4736.11......32..578..1..8135297..3..498..36......78.7914.2.....3.58.	543261798928473651176598432495786213681352974732149865369825147857914326214637589
6.39....55.9..7.....8165..9....591.7.3..7..2.7.421....3..5467.....7..4.34....19.2	673924815519387246248165379826459137931678524754213698392546781185792463467831952
4....8........9815.8..75.3..9.5.76...6.981.5...34.6.9..5.79..8.7381........8....7	425318976376249815981675432894537621267981354513426798652794183738162549149853267
17..46..2.......48.2.9....69..5...845..631..923...9..53....8.9.81.......7..36..21	173846952695213748428957136961572384584631279237489615346128597812795463759364821
.9...8..118......9547..3..24.1......9..241..7......1.48..1..6232......156..3...4.	396528471182476359547913862451739286968241537723685194875194623234867915619352748
.9.31.....3.576819........6.....4.5.5.68239.4.4.7.....8........924651.8.....48.9.	698312547432576819157489236789164352516823974243795168861937425924651783375248691
.5..2.3..2.7..8.1....75..2..4..91.6.38..6..95.6.38..4..7..16....1.4..6.8..4.3..7.	456129387237648519198753426742591863381264795569387142873916254915472638624835971
.1.5..8...3.4..1.5.7.81..292.87..3...97...65...4..59.754..21.9.7.1..4.3...3..7.1.	419572863832469175675813429258796341397148652164235987546321798781954236923687514
..76.83...4395.2.7.5....4.8.89.1..3.7.......5.2..6.78.1.8....2.5.2.9687...48.51..	217648359843951267956732418489517632761283945325469781198374526532196874674825193
..3...924.85329......16.58...4..5.3...14762...5.2..4...49.13......74839.837...6..	163857924485329716972164583624985137391476258758231469549613872216748395837592641
..7.5..4....4...1....1.76386..8.54.1.5.961.7.1.92.4..69487.2....2...6....6..8.1..	317658942286493517495127638632875491854961273179234856948712365521346789763589124
.56.3....81..7.36..3..82.5.1..5.....647328915.....4..8.6.21..8..85.4..92....5.43.	756431829812975364439682751198567243647328915523194678964213587385746192271859436
27..3..6.4.5.8....3..5..2.4.21..38...3.845.1...41..63.1.2..4..7....5.9.1.9..1..86	279431568465289173318576294721693845936845712854127639182964357643758921597312486
.4..6..58.6...3.9......712681...4539...538...5342...876234......9.3...4.48..2..6.	147962358268153794359847126812674539976538412534291687623419875795386241481725963
....4.9.2724.36....952873..5....823....724....425....7..785946....37.5193.9.6....	683145972724936851195287346571698234936724185842513697217859463468372519359461728
...7.4.987.869.3...9......6.8..49.2...71.68...6.87..5.6......8...9.612.545.9.3...	236714598748695312195238476581349627327156849964872153613527984879461235452983761
...5..493............49.1.82893.4..1...975...5..8.29467.3.49............198..6...	876521493914638527352497168289364751641975832537812946723149685465783219198256374
2.1..9...986..23....7.8.19..6....73575.....89894....6..25.1.9....94..528...9..6.3	231759846986142357547386192162894735753261489894573261325618974619437528478925613
.58.369.22.4...836.6......7...3...94.2.....8.98...2...8......4.147...6.95.621.37.	758436912214579836369128457675381294421965783983742561832697145147853629596214378
..8.329..52.4...6..9...57.....3....5.6.9.1.4.9....8.....98...3..7...4.89..219.4..	618732954527419368493685721781346295265971843934528617149867532376254189852193476
.41.87...835.....4769.418.5...1.5.62.........65.8.4...5.471.9869.....231...92.45.	241587693835269174769341825483195762197632548652874319524713986976458231318926457
476.9.....8..34...39.658....458.7...9...6...1...4.975....143.68...57..9.....8.375	476291583581734926392658417145827639927365841863419752759143268638572194214986375
4..132...1..9.8...8..7..1.2.1847...5256...7143...2189.7.3..5..9...6.7..1...243..7	465132978172958463839764152918476325256389714347521896723815649584697231691243587
..3278....79...86.4..65.....8..2.1542.51879.6196.4..2.....12..3.31...29....3954..	613278549579431862428659371387926154245187936196543728954712683731864295862395417
698437.5....8...9.....96.74.....3....6.7.4.3....9.....94.17.....5...8....8.569417	698437251724851396315296874879623145561784932432915768946172583157348629283569417
16.8....2934.....6.5.3.7..9.4.1.6..7.7..8..9.5..4.3.2.4..7.1.6.6.....7457....4.81	167849352934512876258367419842196537376285194591473628489751263613928745725634981
7.195...8...2....6526.78.9.8.5.2.................3.5.9.5.16.9321....2...2...836.5	741956328389241756526378194835629471974815263612734589458167932163592847297483615
...27.8518.96...2..1...8..7....267....57941....781....3..1...8..2...35.6798.62...	643279851879651423512438697981326745265794138437815962356147289124983576798562314
..56.....9...3865.6.1.9...4.7..14.6.1.......9.5.98..7.8...4.5.6.9615...3.....32..	345671928927438651681295734279314865168527349453986172832749516796152483514863297
.4..6.8.3..62...4.......2.....957.1818462375959.841.....8.......6...91..9.5.8..3.	249165873376298541851734296623957418184623759597841362738516924462379185915482637
....8.5.6..3.5.9189.....7.3...8....95.6...3.18....6...2.8.....5314.2.8..6.9.7....	127389546463752918985641723732814659546297381891536274278463195314925867659178432
..328.14......78.66..5312.7...71.6.9.2.....8.9.7.65...4.9678..28.51......62.594..	793286145251497836648531297384712659526943781917865324439678512875124963162359478
