PuzzleBoard	SolvedBoard
....485.1.51.........5..9478.......95...8...37.......5134..7.........19.2.516....	927348561451679832386521947842735619519486723763912485134897256678253194295164378
.2.16..8........6.5...92.1.3..2..5...9.....2...5..7..1.3.87...9.7........5..21.7.	729163485413785962586492317347218596198546723265937841631874259872659134954321678
.178....9.8....537.537.......4.8.29.3.1.2.7.8.92.1.4.......892.946....7.7....531.	217853649489162537653749182574386291361924758892517463135478926946231875728695314
.....3.62..9.....32...1.4.9..278...4...2.4...4...392..3.8.5...65.....9..79.4.....	174593862659842173283617459932785614817264395465139287348951726521376948796428531
...4.972.....2...3....5.4.94.89.3.5.195...237.7.2.58.43.9.8....8...9.....523.6...	561439728984127563237658419428973156195864237673215894349581672816792345752346981
..9...8..7...583..6..2..5.9...7.1...3.16927.8...4.5...8.3..7..1..682...5..2...9..	529316874714958362638274519985731246341692758267485193893547621176829435452163987
..2..3..1.....8.7...8...6.2...389.1...9.7.3...1.652...8.7...2...9.2.....3..8..1..	472563981651928473938741652246389517589174326713652894867415239195236748324897165
....8.....6.7..4..5..14.67......1.459...2...681.4......96.14..7..8..7.6.....6....	274689351163752498589143672632891745947325816815476923396514287458237169721968534
.4......9896.3.4.5..7....6.761..2.984.9.7.2.638.5..741.7....9..2.8.1.6579......8.	543628179896137425127954863761342598459871236382596741675283914238419657914765382
....81.5.....95..6.....3..7.2.3...6...98745...3...6.9.5..1.....4..56.....8.93....	346781259278495316951623487724359861619874532835216794563142978497568123182937645
.....69.2.....98.....7.2.35...5..18.79.138.24.18..4...16.2.5.....98.....8.26.....	457386912321459876986712435234567189795138624618924357163295748549871263872643591
..4......2.54.....83..5.....8...52.35.9...7.86.38...1.....8..59.....91.7......8..	764932581295418376831756924487165293519243768623897415172384659358629147946571832
..7.6.9.25.....1..3...4.7.5.5.1.6.3.2..579..8.7.4.3.5.1.6.3...4..5.....67.3.5.8..	817365942542798163369241785958126437234579618671483259196837524485912376723654891
.65......2...8....97156...3.1......8..3.9.1..6......7.1...36725....5...4......63.	865321947234987561971564283512673498743892156698145372189436725326759814457218639
.51..8.799..1.3......7.......5.74..8.2.819.5.4..53.2.......7......6.1..518.3..72.	251468379974153862836792541395274618627819453418536297563927184742681935189345726
..2..8.3583.5...945...........2.39..9..671..2..18.9...........974...2.5325.3..8..	612498735837526194594137286476253918985671342321849567163785429748912653259364871
.3.....5.57.........9...82.8...453.99.4...7.83.791...5.96...4.........92.8.....7.	138267954572489136649531827821745369954623718367918245796152483413876592285394671
....694584.......9869.4....5.1.....79..156..36.....5.1....3.9252.......438592....	712369458453281769869547312531492687978156243624873591147638925296715834385924176
4..5...2.2.5..1......8...4.6217..5..89.2.3.16..3..8492.7...4......3..9.4.4...5..1	468537129235491687917826345621749538894253716753168492572914863186372954349685271
.2.4..8.64.....52..5.2..1.4.7...5...694.7.358...8...6.1.7..8.4..86.....25.2..7.8.	721453896469781523358296174873645219694172358215839467137928645986514732542367981
8.25..4.6.....4...4..8...5..394.8......736......9.573..9...7..3...2.....2.6..18.5	812593476957164328463872159739418562521736984684925731195687243348259617276341895
2.........41.....67.51...92.....12...5.3.2.8...25.....19...35.83.....64.........3	239856417841927356765134892983471265457362189612589734196743528378295641524618973
....9..32..2.....5..5.218.....28....689.4.257....76.....875.6..5.....9..94..1....	461598732892367145735421896174285369689143257253976418318759624527634981946812573
24.61.7..6..4..1353.....4.......5.7...........1.9.......8.....1123..4..7..4.51.28	245613789689427135371598462432185976956732814817946253568279341123864597794351628
..54....9....9.7.....8726.5......5.....714.....7......5.3627.....6.4....7....53..	875436219462591783931872645124963578658714932397258461513627894286349157749185326
...349....43..21.....518..4..2..1.8.....6.....3.8..7..9..184.....42..89....957...	651349278843672159297518634762491385485763912139825746976184523514236897328957461
59..3.12........97.2.57...89..75....74..8..19....92..52...15.8.63........59.6..72	597836124386241597421579368912754836745683219863192745274915683638427951159368472
.75.4........5.9.721.......7..48.....6.521.7.....67..3.......681.7.3........9.32.	975846132634152987218379645791483256863521479542967813359214768127638594486795321
7............1..5..18957.4..63.2....4.2...3.8....3.12..9.37248..8..4............7	745263891926418753318957246163824579472591368859736124691372485587149632234685917
...19...32936...4..4...3........93...2..5..8...72........4...9..5...62316...15...	765194823293687145841523967584769312926351784317248659178432596459876231632915478
7.8..43....4..197.31.72.4.....1......3.4.9.6......6.....3.47.19.718..6....63..7.4	758964321264531978319728456692183547137459862845276193583647219471892635926315784
.37...8.....1.7..4..5..37...6...2.7..7.....1..4.6...8...65..1..9..2.1.....1...96.	237456891698127534415983726569812473872394615143675289726539148984261357351748962
3..9.4.1..5..6.9..6...1....73..5.2....6...1....1.9..73....2...6..5.4..3..6.5.9..1	372984615154362987698715324739451268846237159521896473487123596915648732263579841
..74........7..3451..6.8.........48.8..3.7..1.12.........2.6..4468..1........56..	957423168286719345134658792375192486849367521612584973593276814468931257721845639
.156..........7....365.4.....981...7..2.7.9..1...963.....3.824....9..........156.	215639874498127653736584192569813427382475916174296385957368241641952738823741569
5.........4..37..9283..........217.4..2...6..3.174..........9139..81..7.........8	597182346146537829283964157859621734472358691361749285628475913934816572715293468
2................2..8..16738.5....6.164782935.3....2.44516..8..3................6	279365418613478592548291673825943167164782935937156284451637829396824751782519346
7..9.35....56....4....48.3.51.8....3...2.7...8....5.47.7.35....6....92....84.1..6	784913562395672814162548739517894623439267185826135947271356498643789251958421376
2157...89..6..41...8...2.....3..8..4.98.6.27.6..4..8.....8...4...93..5..74...5398	215736489376984125984152637153278964498563271627491853532819746869347512741625398
...1...4.4......53567...21....9..5....8...3....9..5....43...16571......2.2...3...	392157648481692753567438219234961587658724391179385426843279165715846932926513874
....1.....3.....62921...58.41....87...7.8.4...89....25.45...61337.....4.....3....	568217934734895162921364587413529876257683491689741325845972613376158249192436758
.4.8.21............9.5146...3914..6..5..8..9..8..9745...3621.8............84.3.1.	645832179312769845897514623739145268154286397286397451573621984461978532928453716
..7.....3..27581.4.8.....6...3.6...5..65.14..7...8.6...7.....5.5.82379..6.....7..	457619283362758194981423567143962875896571432725384619274196358518237946639845721
34.1...7.16....94...58..1.....9.2....19.5.73....7.3.....3..95...91....27.5...1.96	342196875168537942975824163734912658219658734586743219623479581891365427457281396
.49....3..72....1..1.42.6...6.5...8..94.1.26..2...3.7...6.51.4..8....35..5....82.	649185732872936415315427698763542189594718263128693574236851947487269351951374826
3....178...58..9....42.3..5......31.....8.....53......6..9.54....8..72...274....1	369541782215876934784293165872654319196382547453719826631925478548167293927438651
.2.4.3.....8......319..746..4...2....32.5.94....3...5..941..385......6.....2.5.1.	526483179478961523319527468945612837132758946687349251294176385751834692863295714
.24.9...3....2...5..1.4....78.4...31.1..8..7.46...7.28....7.8..1...3....8...5.31.	624591783978623145351748692782465931519382476463917528236174859145839267897256314
85.24.9133...8.......39.8........1...4..3..2...1........3.25.......1...2412.73.68	857246913396581247124397856539762184748139625261854379683425791975618432412973568
.8....3.53.5...9.....3.1..8...4..8.75748361929.8..2...8..5.4.....3...4.14.6....8.	287649315315287946649351728162495837574836192938712654891564273753928461426173589
7......918..7...3....261.8...5.73.......5.......82.1...7.495....2...7..458......3	762538491851749236943261785295173648418956327637824159376495812129387564584612973
4...7...593...54.7.........3.....14....392....72.....9.........8.45...731...3...4	418976235936285417725413968389657142541392786672148359253764891894521673167839524
35.2.9........1...7.6....929.....2....79.23....2.....742....8.6...3........4.8.29	351279648294681573786534192948763215567912384132845967425197836879326451613458729
..48..93..13..6..27....1.........7.31.......99.6.........6....56..1..32..21..96..	264857931513496872789231456458962713172384569936715248847623195695148327321579684
.61...8...4.8...1..3....4.5.7....1.6....6....6.4....2.5.7....8..1...7.6...6...75.	961254837745839612832176495279385146183462579654791328597643281418527963326918754
8.......912...68.3.....3..5...1...4....342....7...8...2..6.....6.92...547.......2	863751429125496873947823615398175246516342798472968531254619387689237154731584962
32..1....9......7.76....14...7....6....194....5....4...82....35.4......9....3..14	328417956914865372765923148497358261236194587851276493182649735543781629679532814
7....38.9..3...7...6.7....4352.19...4...2...3...34.6526....1.4...7...2..2.49....7	745163829823594716961782534352619478476825193189347652638271945597436281214958367
8.97..5....1...8....6.8...46....2.....7.6.4.....1....29...1.3....2...9....3..47.6	849721563321456879576389214638942157217563498495178632964817325782635941153294786
8...3.6........2..6..15.......4.192.9..526..3.123.9.......98..1..7........5.1...9	874932615351864297629157834536471928948526173712389546263798451197645382485213769
...3....637..654..2.6.9.....2.......73.146.28.......6.....5.6.2..263..175....1...	954317286378265491216894375621983754735146928489572163193758642842639517567421839
8......2..498..5.6.27....84.....58.3.........2.84.....18....95.7.3..146..5......2	816534729349872516527196384461725893975368241238419675182643957793251468654987132
3...5....9..........59.7..65...1...2.725.963.4...6...97..4.19..........7....7...3	387156294961234758245987316596713482872549631413862579738421965654398127129675843
..6........5.6..9..2..95...8.3..476925.637.184678..2.3...48..7..3..5.9........3..	976348125345261897128795634813524769259637418467819253692483571734152986581976342
....6..4..7.5...86..63.85..7........8.3.1.7.5........3..91.74..23...6.5..8..5....	358762941972541386416398527791235864823614795645879213569127438237486159184953672
1....63...793.81.......1.....1.2.6....8...7....7.8.2.....7.......38.542...46....1	125976348479358162386241957591427683238569714647183295862714539713895426954632871
.1..783....536..9.....2...1.9.1..6..2..8.6..9..8..3.4.8...3.....7..145....158..2.	916478352425361897783925461597142683234856179168793245852639714679214538341587926
.54....6.3.....9.72..73.....3....6...1937582...7....3.....47..21.3.....6.4....71.	754819263381256947296734185835421679619375824427698531968147352173582496542963718
.7......8..1.8...48..172...9....7..5..7.3.8..5..4....9...321..71...9.5..7......6.	376549128251683794849172653968217435427935816513468279685321947134796582792854361
...7..31...36...97..9.....6....78659....1....93726....6.....7..17...69...95..7...	856792314243651897719843526421378659568914273937265481684129735172536948395487162
..4..18..67..........6.9.7..45..6.8...7.8.5...6.9..42..8.1.3..........38..28..1..	954731862673248951821659374245316789397482516168975423586193247719524638432867195
..8..5..6...3.254....1...7.87.4..691...917...419..6.53.8...1....216.9...9..2..1..	348795216197362548256184379872453691635917824419826753783541962521639487964278135
...9..4.....28...6..9...7.17.....8..8..172..4..2.....71.5...6..9...16.....6..9...	581967423347281596269534781714695832853172964692843157175328649928416375436759218
....7.12.72....48....9.....3.1..49.8.5.3.8.4.9.47..5.2.....9....39....14.42.3....	493875126725163489816942753361254978257398641984716532178429365639587214542631897
